split,problem_id,candidate_id,loop,source_model,correct_label,label_source,initial_bucket,pos_neg,source_file,leakage_risk,note
openthoughts114k-codeforces-nonsat1093,cf-00060,sh0::loop2::13,2,Qwen/Qwen3-4B,False,oracle,9-15,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop2.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00070,sh0::loop0::0,0,Qwen/Qwen3-4B,True,oracle,9-15,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00070,sh0::loop0::10,0,Qwen/Qwen3-4B,False,oracle,9-15,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00082,sh0::loop0::9,0,Qwen/Qwen3-4B,True,oracle,1,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00082,sh0::loop0::0,0,Qwen/Qwen3-4B,False,oracle,1,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00095,sh0::loop0::0,0,Qwen/Qwen3-4B,True,oracle,9-15,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00095,sh0::loop0::8,0,Qwen/Qwen3-4B,False,oracle,9-15,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00122,sh0::loop0::3,0,Qwen/Qwen3-4B,True,oracle,2-4,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00122,sh0::loop0::0,0,Qwen/Qwen3-4B,False,oracle,2-4,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00122,sh0::loop1::4,1,Qwen/Qwen3-4B,True,oracle,2-4,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop1.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00122,sh0::loop1::0,1,Qwen/Qwen3-4B,False,oracle,2-4,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop1.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00122,sh0::loop2::2,2,Qwen/Qwen3-4B,True,oracle,2-4,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop2.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00122,sh0::loop2::0,2,Qwen/Qwen3-4B,False,oracle,2-4,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop2.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00131,sh0::loop0::0,0,Qwen/Qwen3-4B,True,oracle,9-15,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00131,sh0::loop0::5,0,Qwen/Qwen3-4B,False,oracle,9-15,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00150,sh0::loop0::2,0,Qwen/Qwen3-4B,True,oracle,2-4,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00150,sh0::loop0::0,0,Qwen/Qwen3-4B,False,oracle,2-4,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00150,sh0::loop1::0,1,Qwen/Qwen3-4B,True,oracle,2-4,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop1.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00150,sh0::loop1::1,1,Qwen/Qwen3-4B,False,oracle,2-4,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop1.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00150,sh0::loop2::0,2,Qwen/Qwen3-4B,True,oracle,2-4,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop2.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00150,sh0::loop2::3,2,Qwen/Qwen3-4B,False,oracle,2-4,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop2.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00164,sh0::loop0::1,0,Qwen/Qwen3-4B,True,oracle,2-4,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00164,sh0::loop0::0,0,Qwen/Qwen3-4B,False,oracle,2-4,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00164,sh0::loop1::1,1,Qwen/Qwen3-4B,True,oracle,2-4,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop1.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00164,sh0::loop1::0,1,Qwen/Qwen3-4B,False,oracle,2-4,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop1.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00164,sh0::loop2::10,2,Qwen/Qwen3-4B,True,oracle,2-4,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop2.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00164,sh0::loop2::0,2,Qwen/Qwen3-4B,False,oracle,2-4,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop2.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00203,sh0::loop0::0,0,Qwen/Qwen3-4B,True,oracle,9-15,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00203,sh0::loop0::13,0,Qwen/Qwen3-4B,False,oracle,9-15,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00216,sh0::loop0::8,0,Qwen/Qwen3-4B,True,oracle,5-8,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00216,sh0::loop0::0,0,Qwen/Qwen3-4B,False,oracle,5-8,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00216,sh0::loop2::0,2,Qwen/Qwen3-4B,True,oracle,5-8,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop2.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00216,sh0::loop2::7,2,Qwen/Qwen3-4B,False,oracle,5-8,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop2.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00230,sh0::loop0::0,0,Qwen/Qwen3-4B,True,oracle,9-15,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00230,sh0::loop0::10,0,Qwen/Qwen3-4B,False,oracle,9-15,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00230,sh0::loop2::0,2,Qwen/Qwen3-4B,True,oracle,9-15,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop2.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00230,sh0::loop2::13,2,Qwen/Qwen3-4B,False,oracle,9-15,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop2.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00244,sh0::loop0::2,0,Qwen/Qwen3-4B,True,oracle,9-15,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00244,sh0::loop0::0,0,Qwen/Qwen3-4B,False,oracle,9-15,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00256,sh0::loop0::3,0,Qwen/Qwen3-4B,True,oracle,5-8,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00256,sh0::loop0::0,0,Qwen/Qwen3-4B,False,oracle,5-8,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00256,sh0::loop1::0,1,Qwen/Qwen3-4B,True,oracle,5-8,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop1.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00256,sh0::loop1::2,1,Qwen/Qwen3-4B,False,oracle,5-8,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop1.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00256,sh0::loop2::0,2,Qwen/Qwen3-4B,True,oracle,5-8,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop2.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00256,sh0::loop2::1,2,Qwen/Qwen3-4B,False,oracle,5-8,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop2.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00270,sh0::loop0::0,0,Qwen/Qwen3-4B,True,oracle,9-15,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00270,sh0::loop0::1,0,Qwen/Qwen3-4B,False,oracle,9-15,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00281,sh0::loop0::13,0,Qwen/Qwen3-4B,True,oracle,1,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00281,sh0::loop0::0,0,Qwen/Qwen3-4B,False,oracle,1,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00281,sh0::loop1::0,1,Qwen/Qwen3-4B,True,oracle,1,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop1.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00281,sh0::loop1::2,1,Qwen/Qwen3-4B,False,oracle,1,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop1.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00291,sh0::loop0::7,0,Qwen/Qwen3-4B,True,oracle,2-4,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00291,sh0::loop0::0,0,Qwen/Qwen3-4B,False,oracle,2-4,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00291,sh0::loop1::1,1,Qwen/Qwen3-4B,True,oracle,2-4,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop1.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00291,sh0::loop1::0,1,Qwen/Qwen3-4B,False,oracle,2-4,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop1.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00291,sh0::loop2::0,2,Qwen/Qwen3-4B,True,oracle,2-4,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop2.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00291,sh0::loop2::3,2,Qwen/Qwen3-4B,False,oracle,2-4,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop2.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00308,sh0::loop0::0,0,Qwen/Qwen3-4B,True,oracle,9-15,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00308,sh0::loop0::4,0,Qwen/Qwen3-4B,False,oracle,9-15,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00326,sh0::loop0::0,0,Qwen/Qwen3-4B,True,oracle,2-4,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00326,sh0::loop0::1,0,Qwen/Qwen3-4B,False,oracle,2-4,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00326,sh0::loop1::1,1,Qwen/Qwen3-4B,True,oracle,2-4,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop1.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00326,sh0::loop1::0,1,Qwen/Qwen3-4B,False,oracle,2-4,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop1.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00326,sh0::loop2::0,2,Qwen/Qwen3-4B,True,oracle,2-4,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop2.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00326,sh0::loop2::1,2,Qwen/Qwen3-4B,False,oracle,2-4,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop2.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00348,sh0::loop0::0,0,Qwen/Qwen3-4B,True,oracle,9-15,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00348,sh0::loop0::15,0,Qwen/Qwen3-4B,False,oracle,9-15,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00348,sh0::loop1::0,1,Qwen/Qwen3-4B,True,oracle,9-15,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop1.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00348,sh0::loop1::10,1,Qwen/Qwen3-4B,False,oracle,9-15,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop1.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00359,sh0::loop2::13,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop2.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00359,sh0::loop2::0,2,Qwen/Qwen3-4B,False,oracle,0,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop2.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00375,sh0::loop0::0,0,Qwen/Qwen3-4B,True,oracle,5-8,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00375,sh0::loop0::2,0,Qwen/Qwen3-4B,False,oracle,5-8,negative,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop0.json,low(oracle-train-side-only),pref-pair
openthoughts114k-codeforces-nonsat1093,cf-00375,sh0::loop1::1,1,Qwen/Qwen3-4B,True,oracle,5-8,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh0/ck/cf_se16_sh0_loop1.json,low(oracle-train-side-only),pref-pair
